062735|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3040.wav|spectrograms/062735.npy|linear_spectrograms/062735.npy|Poco a poco fui perdiéndole el miedo: me causaba cierto respeto; pero amarle. ¡eso imposible!|poko a poko fwi peɾðjendole el mjeðo: me kaʊsaβa θjeɾto ɾɾespeto; peɾo amaɾle... ¡eso imposiβle!...
062372|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2677.wav|spectrograms/062372.npy|linear_spectrograms/062372.npy|y Marmont, que lo adivinó, quiso pasar el río para distraer fuerzas a la izquierda del Tormes.|i maɾmont, ke lo aðiβino, kiso pasaɾ el ɾɾio paɾa distɾaeɾ fweɾθas a la iθkjeɾða del toɾmes.
062568|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2873.wav|spectrograms/062568.npy|linear_spectrograms/062568.npy|Cuando dije esto, el anciano respiró como si le quitaran de encima enorme peso.|kwando dixe esto, el anθjano ɾɾespiɾo komo si le kitaɾan de enθima enoɾme peso.
057403|spanish|spanish|spanish/bailen/bailen_0948.wav|spectrograms/057403.npy|linear_spectrograms/057403.npy|cuyas superficies, iluminadas por la luna, ofrecían a la vista la engañosa perspectiva de una gran laguna o pantano.|kujjas supeɾfiθjes, iluminaðas poɾ la luna, ofɾeθian a la bista la eŋɡaɲosa peɾspektiβa de una ɡɾan laɣuna o pantano.
063582|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3887.wav|spectrograms/063582.npy|linear_spectrograms/063582.npy|Sabed que os amo. La madeja entonces tiró tan fuertemente de sus hilos, que se iba a romper, se rompía sin remedio.|saβed ke os amo. la maðexa entonθes tiɾo tan fweɾtemente de sus ilos, ke se iβa a ɾɾompeɾ, se ɾɾompia sin ɾɾemeðjo.
063150|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3455.wav|spectrograms/063150.npy|linear_spectrograms/063150.npy|Mirábamos al bosque, y el oscuro ramaje de las encinas no nos decía nada.|miɾaβamos al boske, i el oskuɾo ɾɾamaxe de las enθinas no nos deθia naða.
053653|spanish|spanish|spanish/19demarzo/19demarzo_0471.wav|spectrograms/053653.npy|linear_spectrograms/053653.npy|¡Oh! ¿Qué dirá Nicolasa si no predico? Es preciso que Usted haga un esfuerzo. Si no tengo ideas, si no sé qué decir.| ¡o! ¿ke diɾa nikolasa si no pɾeðiko? -es pɾeθiso ke usted aɣa un esfweɾθo. -si no tɛŋɡo iðeas, si no se ke deθiɾ.
056802|spanish|spanish|spanish/bailen/bailen_0347.wav|spectrograms/056802.npy|linear_spectrograms/056802.npy|Pero Señor de Santorcaz -pregunté a mi compañero, cuando con el agua al estribo vadeábamos el Guadalquivir-,| -peɾo seɲoɾ de santoɾkaθ -pɾeɣunte a mi kompaɲeɾo, kwando kon el aɣwa al estɾiβo baðeaβamos el ɡwaðalkiβiɾ,
056521|spanish|spanish|spanish/bailen/bailen_0066.wav|spectrograms/056521.npy|linear_spectrograms/056521.npy|y él me contestó que parecía probable, porque la guerra iba tomando mal aspecto;|i el me kontesto ke paɾeθia pɾoβaβle, poɾke la ɡeɾɾa iβa tomando mal aspekto;
063580|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3885.wav|spectrograms/063580.npy|linear_spectrograms/063580.npy|enseña todas sus bellezas y dice todo lo que sabe. Así la vuestra no me ha ocultado nada.|enseɲa toðas sus beʎeθas i diθe toðo lo ke saβe. asi la bwestɾa no me a okultaðo naða...
055888|spanish|spanish|spanish/19demarzo/19demarzo_2706.wav|spectrograms/055888.npy|linear_spectrograms/055888.npy|Don Celestino se inclinó en señal de asentimiento, y yo dije para mí: Lucidos hemos quedado. Después dirigiose Su Alteza a mí, y me dijo:|don θelestino se inklino en seɲal de asentimjɛnto, i ʝo dixe paɾa mi: luθiðos emos keðaðo . despwes diɾixjose su alteθa a mi, i me dixo:
056754|spanish|spanish|spanish/bailen/bailen_0299.wav|spectrograms/056754.npy|linear_spectrograms/056754.npy|clareado el terreno y puestas en juego algunas piezas de artillería,|klaɾeaðo el teɾɾeno i pwestas en xweɣo alɣunas pjeθas de aɾtiʎeɾia,
060318|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0623.wav|spectrograms/060318.npy|linear_spectrograms/060318.npy|Cuando su enjuta figura negruzca se alejó al bajar un cerro,|kwando su eŋxuta fiɣuɾa neɣɾuθka se alexo al baxaɾ un θeɾɾo,
054938|spanish|spanish|spanish/19demarzo/19demarzo_1756.wav|spectrograms/054938.npy|linear_spectrograms/054938.npy|Juan de Dios salió de la tienda para irse a su casa, y doña Restituta e Inés subieron seguidas por mí, pues también se me dio la orden de que me acostara.|xwan de djos saljo de la tjɛnda paɾa iɾse a su kasa, i doɲa ɾɾestituta e ines suβjeɾon seɣiðas poɾ mi, pwes tambjen se me djo la oɾðen de ke me akostaɾa.
058668|spanish|spanish|spanish/bailen/bailen_2213.wav|spectrograms/058668.npy|linear_spectrograms/058668.npy|Nuestra marcha por Cañete de las Torres en dirección al río Salado era un verdadero paseo triunfal, mejor dicho, casi no parecía que marchábamos,|nwestɾa maɾtʃa poɾ kaɲete de las toɾɾes en diɾekθjon al ɾɾio salaðo eɾa un beɾðaðeɾo paseo tɾiumfal, mexoɾ ditʃo, kasi no paɾeθia ke maɾtʃaβamos,
060886|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_1191.wav|spectrograms/060886.npy|linear_spectrograms/060886.npy|dije, afirmando para mí que la enfermedad moral de miss Fly era una monomanía literaria¡Cuánto deben a usted las letras españolas!| -dixe, afiɾmando paɾa mi ke la emfeɾmeðad moɾal de miss efeeleiɣɾieɣa eɾa una monomania liteɾaɾja. ¡kwanto deβen a usted las letɾas espaɲolas!
059992|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0297.wav|spectrograms/059992.npy|linear_spectrograms/059992.npy|pues no me iba sin ella. El general le espera a usía. De abajo se sienten las patadas y voces que da en su alojamiento.|pwes no me iβa sin eʎa. -el xeneɾal le espeɾa a usia. de aβaxo se sjɛnten las pataðas i boθes ke da en su aloxamjɛnto.
062708|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3013.wav|spectrograms/062708.npy|linear_spectrograms/062708.npy|Durante mucho tiempo me resistí a tomar alimento y también traté de escaparme. Imposible, porque me guardaban muy bien.|duɾante mutʃo tjempo me ɾɾesisti a tomaɾ alimɛnto i tambjen tɾate de eskapaɾme... imposiβle, poɾke me ɡwaɾðaβan mujj bjen...
053754|spanish|spanish|spanish/19demarzo/19demarzo_0572.wav|spectrograms/053754.npy|linear_spectrograms/053754.npy|Los españoles todos aborrecen a ese hombre; mas para que dejen sus casas y tierras y sus caballerías por venir aquí a gritar,|los espaɲoles toðos aβoɾɾeθen a ese ombɾe; mas paɾa ke dexen sus kasas i tjeɾɾas i sus kaβaʎeɾias poɾ beniɾ aki a ɡɾitaɾ,
054326|spanish|spanish|spanish/19demarzo/19demarzo_1144.wav|spectrograms/054326.npy|linear_spectrograms/054326.npy|Pronto te convencerás de ello; ¿pero me querrás siempre como me quieres ahora? ¿No te avergonzarás de mí, no me despreciarás?|pɾonto te kombenθeɾas de eʎo; ¿peɾo me keɾɾas sjempɾe komo me kjeɾes aoɾa? ¿no te aβeɾɣonθaɾas de mi, no me despɾeθjaɾas?
057794|spanish|spanish|spanish/bailen/bailen_1339.wav|spectrograms/057794.npy|linear_spectrograms/057794.npy|a su paso se va levantando la Nación desde Madrid hasta Cádiz.|a su paso se ba leβantando la naθjon desðe maðɾid asta kaðiθ.
056208|spanish|spanish|spanish/19demarzo/19demarzo_3026.wav|spectrograms/056208.npy|linear_spectrograms/056208.npy|Ustedes no pueden figurarse cómo eran aquellos combates parciales. Mientras desde las ventanas y desde la calle se les hacía fuego,|usteðes no pweðen fiɣuɾaɾse komo eɾan akeʎos kombates paɾθjales. mjɛntɾas desðe las bentanas i desðe la kaʎe se les aθia fweɣo,
060238|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0543.wav|spectrograms/060238.npy|linear_spectrograms/060238.npy|habrá visto que alguna vez el demonio le pintó delante la imagen de Nuestro Señor Jesucristo para engañarla. Ella misma dice que el Malo es gran pintor|aβɾa bisto ke alɣuna beθ el demonjo le pinto delante la imaxen de nwestɾo seɲoɾ xesukɾisto paɾa eŋɡaɲaɾla. eʎa misma diθe ke el malo es ɡɾan pintoɾ
060509|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0814.wav|spectrograms/060509.npy|linear_spectrograms/060509.npy|Entré a saludarla, y la pequeña estancia estaba llena de casacas rojas pertenecientes a otros tantos hombres rubios que hablaban con animación.|entɾe a saluðaɾla, i la pekeɲa estanθja estaβa ʎena de kasakas ɾɾoxas peɾteneθjɛntes a otɾos tantos ombɾes ɾɾuβjos ke aβlaβan kon animaθjon.
062764|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3069.wav|spectrograms/062764.npy|linear_spectrograms/062764.npy|Tengo la convicción de que mi pobre padre no es cruel ni sanguinario como parece. Así será, pues tú lo dices.|tɛŋɡo la kombikθjon de ke mi poβɾe paðɾe no es kɾuel ni saŋɡinaɾjo komo paɾeθe... -asi seɾa, pwes tu lo diθes.
055677|spanish|spanish|spanish/19demarzo/19demarzo_2495.wav|spectrograms/055677.npy|linear_spectrograms/055677.npy|pero la gravedad de las circunstancias, y el loco deseo de adquirir una posición que me permitiera disputar la posesión de Inés a la temerosa pareja de los Requejos,|peɾo la ɡɾaβeðad de las θiɾkunstanθjas, i el loko deseo de adkiɾiɾ una posiθjon ke me peɾmitjeɾa disputaɾ la posesjon de ines a la temeɾosa paɾexa de los ɾɾekexos,
054845|spanish|spanish|spanish/19demarzo/19demarzo_1663.wav|spectrograms/054845.npy|linear_spectrograms/054845.npy|Pues me parece bastante.| -pwes me paɾeθe bastante.
060057|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0362.wav|spectrograms/060057.npy|linear_spectrograms/060057.npy|Haré compañía al Señora Don Gabriel -dijo Juan de Dios humildemente luego que ató la cabalgadura-. Yo no como. ¿Qué no come?| -aɾe kompaɲia al seɲoɾa don ɡaβɾiel -dixo xwan de djos umilðemente lueɣo ke ato la kaβalɣaðuɾa. ʝo no komo. -¿ke no kome?
053855|spanish|spanish|spanish/19demarzo/19demarzo_0673.wav|spectrograms/053855.npy|linear_spectrograms/053855.npy|¿Cuánto cree Usted que me han costado? La friolerita de mil reales. Ps:| ¿kwanto kɾee usted ke me an kostaðo? la fɾioleɾita de mil ɾɾeales... peɛse:
062338|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2643.wav|spectrograms/062338.npy|linear_spectrograms/062338.npy|¡Si creerán ustedes que la artillería que los defiende es alguna batería de cocina!| ¡si kɾeeɾan usteðes ke la aɾtiʎeɾia ke los defjɛnde es alɣuna bateɾia de koθina!
056835|spanish|spanish|spanish/bailen/bailen_0380.wav|spectrograms/056835.npy|linear_spectrograms/056835.npy|diré que cuando se acabe la guerra me pienso casar también. ¿Y con quién? dirán Ustedes. Pues me caso con una condesa. ¡Con una condesa!|diɾe ke kwando se akaβe la ɡeɾɾa me pjɛnso kasaɾ tambjen. ¿i kon kjen?, diɾan usteðes. pwes me kaso kon una kondesa. -¡kon una kondesa!
054225|spanish|spanish|spanish/19demarzo/19demarzo_1043.wav|spectrograms/054225.npy|linear_spectrograms/054225.npy|El día antes de su caída, el Señor Godoy envió a la secretaría de Estado un volante mandando que se diese a este joven una plaza en las oficinas de la interpretación de lenguas.|el dia antes de su kaiða, el seɲoɾ ɡoðoɪ embjo a la sekɾetaɾia de estaðo un bolante mandando ke se djese a este xoβen una plaθa en las ofiθinas de la inteɾpɾetaθjon de lɛŋɡwas.
060418|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0723.wav|spectrograms/060418.npy|linear_spectrograms/060418.npy|Esta señorita se detuvo en Ciudad-Rodrigo más de lo necesario y ha querido alcanzarnos. Su temeridad nos ha dado ya muchos disgustos.|esta seɲoɾita se detuβo en θjuðað ɾɾoðɾiɣo mas de lo neθesaɾjo i a keɾiðo alkanθaɾnos. su temeɾiðad nos a daðo ʝa mutʃos disɣustos.
063576|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3881.wav|spectrograms/063576.npy|linear_spectrograms/063576.npy|un aviso precursor. En mi cerebro se desembrollaba la madeja; pero tan despacio, tan despacio.|un aβiso pɾekuɾsoɾ. en mi θeɾeβɾo se desembɾoʎaβa la maðexa; peɾo tan despaθjo, tan despaθjo...
061424|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_1729.wav|spectrograms/061424.npy|linear_spectrograms/061424.npy|pero ¡cosa imposible! La niña está encerrada y el amo cuando duerme, guarda la llave debajo de la almohada. Insistí, prometiendo dos doblones.|peɾo ¡kosa imposiβle! la niɲa esta enθeɾɾaða i el amo kwando dweɾme, ɡwaɾða la ʎaβe deβaxo de la almoaða... insisti, pɾometjɛndo dos doβlones...
059864|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0169.wav|spectrograms/059864.npy|linear_spectrograms/059864.npy|¡Benditos sean mil veces José y esa desconocida reina Julia, cuyo nombre invoqué para inclinarle en mi favor!| ¡benditos sean mil beθes xose i esa deskonoθiða ɾɾeɪna xulja, kujjo nombɾe imboke paɾa inklinaɾle en mi faβoɾ!
054503|spanish|spanish|spanish/19demarzo/19demarzo_1321.wav|spectrograms/054503.npy|linear_spectrograms/054503.npy|Yo miraba todo aquello con ojos absortos y sentíame nuevamente aletargado, con algo como enajenación o delirio en mi cabeza.|ʝo miɾaβa toðo akeʎo kon oxos aβsoɾtos i sentiame nweβamente aletaɾɣaðo, kon alɣo komo enaxenaθjon o deliɾjo en mi kaβeθa.
058282|spanish|spanish|spanish/bailen/bailen_1827.wav|spectrograms/058282.npy|linear_spectrograms/058282.npy|Estreché aquella Inés de dos pulgadas contra mi corazón y la guardé en mi pecho,|estɾetʃe akeʎa ines de dos pulɣaðas kontɾa mi koɾaθon i la ɡwaɾðe en mi petʃo,
061884|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2189.wav|spectrograms/061884.npy|linear_spectrograms/061884.npy|con los tallos de la hojarasca de piedra. Letras ininteligibles y que sin duda expresaban la época de la construcción,|kon los taʎos de la oxaɾaska de pjeðɾa. letɾas inintelixiβles i ke sin duða ekspɾesaβan la epoka de la konstɾukθjon,
063866|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_4171.wav|spectrograms/063866.npy|linear_spectrograms/063866.npy|No, Gabriel, no me engañes. Dímelo, dímelo pronto.|no, ɡaβɾiel, no me eŋɡaɲes. dimelo, dimelo pɾonto.
063028|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3333.wav|spectrograms/063028.npy|linear_spectrograms/063028.npy|Repito que es falso. Señora, me está usted matando, me impulsará usted a extremos de locura, de desesperación.| -ɾɾepito ke es falso. seɲoɾa, me esta usted matando, me impulsaɾa usted a ekstɾemos de lokuɾa, de desespeɾaθjon.
054943|spanish|spanish|spanish/19demarzo/19demarzo_1761.wav|spectrograms/054943.npy|linear_spectrograms/054943.npy|Esta afabilidad de la culebra me sorprendió; mas al punto comprendí que debía ser puro artificio.|esta afaβiliðad de la kuleβɾa me soɾpɾendjo; mas al punto kompɾendi ke deβia ser puɾo aɾtifiθjo.
060727|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_1032.wav|spectrograms/060727.npy|linear_spectrograms/060727.npy|Volví a Madrid, y tomé parte en la jornada del tres de Diciembre. Caí prisionero y me quisieron llevar a Francia. ¿Le llevaron a usted a Francia?| -bolβi a maðɾid, i tome paɾte en la xoɾnaða del tɾes de diθjembɾe. kai pɾisjoneɾo i me kisjeɾon ʎeβaɾ a fɾanθja. -¿le ʎeβaɾon a usted a fɾanθja?
064087|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_4392.wav|spectrograms/064087.npy|linear_spectrograms/064087.npy|Un cielo lleno de luz divina, y de inexplicable música de ángeles flotaba entre uno y otro semblante. Si es posible ver a Dios,|un θjelo ʎeno de luθ diβina, i de ineksplikaβle musika de aŋxeles flotaβa ɛntɾe uno i otɾo semblante... si es posiβle beɾ a djos,
054614|spanish|spanish|spanish/19demarzo/19demarzo_1432.wav|spectrograms/054614.npy|linear_spectrograms/054614.npy|¿Yo? estás loco.| -¿ʝo?, estas loko...
060072|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0377.wav|spectrograms/060072.npy|linear_spectrograms/060072.npy|Juan de Dios exhaló un suspiro profundísimo y después bajó los ojos.|xwan de djos eksalo un suspiɾo pɾofundisimo i despwes baxo los oxos.
055285|spanish|spanish|spanish/19demarzo/19demarzo_2103.wav|spectrograms/055285.npy|linear_spectrograms/055285.npy|Su difunto esposo había sido compañero de Don Mauro en el cargamento y arrastre de fardos y mercancías,|su difunto esposo aβia siðo kompaɲeɾo de don maʊɾo en el kaɾɣamɛnto i aɾɾastɾe de faɾðos i meɾkanθias,
061772|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2077.wav|spectrograms/061772.npy|linear_spectrograms/061772.npy|y abriros camino por entre el ejército francés si el ejército francés en masa se opone a que salgáis de Salamanca.|i aβɾiɾos kamino poɾ ɛntɾe el exeɾθito fɾanθes si el exeɾθito fɾanθes en masa se opone a ke salɣais de salamanka.
056750|spanish|spanish|spanish/bailen/bailen_0295.wav|spectrograms/056750.npy|linear_spectrograms/056750.npy|Les vimos replegarse en desorden y entonces cesó la inmovilidad de los coraceros. Los resplandecientes petos despedían múltiples reflejos,|les bimos ɾɾepleɣaɾse en desoɾðen i entonθes θeso la inmoβiliðad de los koɾaθeɾos. los ɾɾesplandeθjɛntes petos despeðian multiples ɾɾeflexos,
056183|spanish|spanish|spanish/19demarzo/19demarzo_3001.wav|spectrograms/056183.npy|linear_spectrograms/056183.npy|Después de oír esto, todos callamos. Revolviendo en mi cabeza extraños y no muy alegres pensamientos, dije a Inés:|despwes de oiɾ esto, toðos kaʎamos. ɾɾeβolβjɛndo en mi kaβeθa ekstɾaɲos i no mujj aleɣɾes pensamjɛntos, dixe a ines:
060017|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0322.wav|spectrograms/060017.npy|linear_spectrograms/060017.npy|Su hábito descolorido y lleno de agujeros cuadraba muy bien a la miserable catadura de un flaquísimo y amarillo rostro,|su aβito deskoloɾiðo i ʎeno de aɣuxeɾos kwaðɾaβa mujj bjen a la miseɾaβle kataðuɾa de un flakisimo i amaɾiʎo ɾɾostɾo,
054458|spanish|spanish|spanish/19demarzo/19demarzo_1276.wav|spectrograms/054458.npy|linear_spectrograms/054458.npy|Al poco rato me vi puesto en fila junto al clérigo, cuya mano estrechó la mía. ¿Cuándo te cogieron?|al poko ɾɾato me bi pwesto en fila xunto al kleɾiɣo, kujja mano estɾetʃo la mia. -¿kwando te koxjeɾon?
