023967|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1011.wav|spectrograms/023967.npy|linear_spectrograms/023967.npy|Weißt du, wo die Harfe liegt, die ich suche? Natürlich, antwortete ebenso rasch die Frau.|vaɪst duː, voː diː haɾfə liːkt, diː ɪç zuːxə? nɑːtyːɾlɪç , antvɔɾtətə eːbənzoː raʃ diː fraʊ.
028448|german|german|german/meisterfloh/meisterfloh_2865.wav|spectrograms/028448.npy|linear_spectrograms/028448.npy|Doch kann dies durchaus nicht verbürgt werden; da solches mit seiner sanften Gemütsart und Seelenstimmung ganz unverträglich scheint.|dɔx kan diːs d??çaʊs nɪçt fɛɾbyɾkt vɛɾdən; dɑː zɔlçəs mɪt zaɪnɜ zanftən ɡəmytzaɾt ʊnt zeːlənstɪmʊŋ ɡants ʊnfɛɾtɾɛːklɪç ʃaɪnt.
028008|german|german|german/meisterfloh/meisterfloh_2425.wav|spectrograms/028008.npy|linear_spectrograms/028008.npy|Nach vielem Hinund Herreden kamen die beiden Streitenden dahin überein,|nɑːx fiːləm hɪn ʊnt hɛreːdən kɑːmən diː baɪdən ʃtɾaɪtəndən dɑːhɪn yːbɜaɪn,
026282|german|german|german/meisterfloh/meisterfloh_0699.wav|spectrograms/026282.npy|linear_spectrograms/026282.npy|Bald war es Ton, den Flohbändiger zu besuchen; wer seine Nichte nicht gesehen, durfte nicht mitsprechen,|balt vɑːɾ ɛs toːn, deːn floːbɛndɪɡɜ tsuː bəzuːxən; veːɾ zaɪnə nɪçtə nɪçt ɡəzeːən, d??ftə nɪçt mɪtʃpɾɛçən,
024011|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1055.wav|spectrograms/024011.npy|linear_spectrograms/024011.npy|sind von farbig gekleideten Menschenkindern umvölkert, gleichwie von roten, grünen, blauen und weißen Käfern.|zɪnt fɔn faɾbɪç ɡəklaɪdətən mɛnʃɛŋkɪndɜn ʊmfœlkɜt, ɡlaɪçviː fɔn roːtən, ɡɾyːnən, blaʊən ʊnt vaɪsən kɛːfɜn.
023924|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0968.wav|spectrograms/023924.npy|linear_spectrograms/023924.npy|und über den dritten und vierten Hügel schon neue Frauen und Mädchen entgegen.|ʊnt yːbɜ deːn dɾɪtən ʊnt fiːɾtən hyːɡəl ʃoːn nɔøə fraʊən ʊnt mɛːdçən ɛntɡeːɡən.
029822|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1157.wav|spectrograms/029822.npy|linear_spectrograms/029822.npy|Dem Elis wollte die Brust zerspringen.|deːm eːlɪs vɔltə diː bɾʊst tsɛɾʃpɾɪŋən. 
023841|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0885.wav|spectrograms/023841.npy|linear_spectrograms/023841.npy|aber niemand konnte ihn hinüberführen, denn nur Schiffe, die durch Zufall nach dem Inselland verschlagen wurden, alle hundert Jahre einmal,|ɑːbɜ niːmant kɔntə iːn hɪnyːbɜfyːrən, dɛn nuːɾ ʃɪfə, diː d??ç tsuːfal nɑːx deːm ɪnzəlant fɛɾʃlɑːɡən v??dən, alə hʊndɜt jɑːrə aɪnmɑːl,
027381|german|german|german/meisterfloh/meisterfloh_1798.wav|spectrograms/027381.npy|linear_spectrograms/027381.npy|Ihr wißt, sprach er mit einem Ton, der dem Hoffnungslosesten Zutrauen einflößen mußte, Ihr wißt ja noch gar nicht,|iːɾ vɪst, ʃpɾɑːx ɛɾ mɪt aɪnəm toːn, dɛɾ deːm hɔfnʊŋsloːzəstən tsuːtɾaʊən aɪnfløːsən mʊstə, iːɾ vɪst jɑː nɔx ɡɑːɾ nɪçt,
026546|german|german|german/meisterfloh/meisterfloh_0963.wav|spectrograms/026546.npy|linear_spectrograms/026546.npy|was weiß ich alles, schuf uns der grausame Leuwenhoek um. Diese mußten einhertreten in der Tracht des verschiedenen Standes,|vas vaɪs ɪç aləs, ʃuːf ʊns dɛɾ ɡɾaʊzɑːmə lɔøvənhøːk ʊm. diːzə mʊstən aɪnhɛɾtɾətən ɪn dɛɾ tɾaxt dɛs fɛɾʃiːdənən ʃtandəs,
025630|german|german|german/meisterfloh/meisterfloh_0047.wav|spectrograms/025630.npy|linear_spectrograms/025630.npy|konnte das besser wissen als Peregrinus, der alles selbst mit unsäglicher Mühe und Sorgfalt eingekauft.|kɔntə das bɛsɜ vɪsən als peːrɛɡɾiːnʊs, dɛɾ aləs zɛlpst mɪt ʊnzɛːklɪçɜ myːə ʊnt zɔɾkfalt aɪnɡəkaʊft. 
023235|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0279.wav|spectrograms/023235.npy|linear_spectrograms/023235.npy|kam wehklagend herein und sagte: Ach, Herrin, seht, der Papagei liegt im Sterben!|kɑːm veːklɑːɡənt hɛraɪn ʊnt zɑːɡtə: ax, hɛrɪn, zeːt, dɛɾ pɑpaɡaɪ liːkt ɪm ʃtɛɾbən!
029829|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1164.wav|spectrograms/029829.npy|linear_spectrograms/029829.npy|erschien ihm jetzt wie eine Hölle voll trostloser Qual,|ɛɾʃiːn iːm jɛtst viː aɪnə hœlə fɔl tɾɔstloːzɜ kvɑːl,
028614|german|german|german/meisterfloh/meisterfloh_3031.wav|spectrograms/028614.npy|linear_spectrograms/028614.npy|Da rauschten die Zweige der Cedern, und höher und freudiger erhoben die Blumen ihre Häupter|dɑː raʊʃtən diː tsvaɪɡə dɛɾ keːdɜn, ʊnt høːɜ ʊnt frɔødɪɡɜ ɛɾhoːbən diː blʊmən iːrə hɔøptɜ
029881|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1216.wav|spectrograms/029881.npy|linear_spectrograms/029881.npy|da ihr großes Unglück ahne; doch Elis Fröbom versicherte,|dɑː iːɾ ɡɾoːsəs ʊnɡlyk ɑːnə; dɔx eːlɪs frøːboːm fɛɾzɪçɜtə,
022992|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0036.wav|spectrograms/022992.npy|linear_spectrograms/022992.npy|und plötzlich las sie, als eine Sekunde von Windstille die Segel schlaff werden ließ, ein japanisches Schriftzeichen,|ʊnt plœtslɪç lɑːs ziː, als aɪnə zeːkʊndə fɔn vɪntstɪlə diː zeːɡəl ʃlaf vɛɾdən liːs, aɪn japɑnɪʃəs ʃrɪftsaɪçən,
025342|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2386.wav|spectrograms/025342.npy|linear_spectrograms/025342.npy|wie nicht einmal die erste Hochzeitsnacht. Wenn sie auch den Tag in der Reihe der Hunderte von Deckstühlen Seite an Seite,|viː nɪçt aɪnmɑːl diː eːɾstə hoːxtsaɪtsnaxt. vɛn ziː aʊx deːn tɑːk ɪn dɛɾ raɪə dɛɾ hʊndɜtə fɔn dɛkʃtyːlən zaɪtə an zaɪtə,
023257|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0301.wav|spectrograms/023257.npy|linear_spectrograms/023257.npy|Die Papierfenster und die Bambustüren von Hanakes Haus waren geschlossen und öffneten sich nicht, als der Prinz klopfen ließ.|diː papiːɾfɛnstɜ ʊnt diː bambʊʃtyːrən fɔn hɑnɑːkəs haʊs vɑːrən ɡəʃlɔsən ʊnt œfnətən zɪç nɪçt, als dɛɾ pɾɪnts klɔpfən liːs.
028645|german|german|german/meisterfloh/meisterfloh_3062.wav|spectrograms/028645.npy|linear_spectrograms/028645.npy|Auch Röschen schien die Bedeutung des Wunders zu ahnen, sie bückte sich zu der armen gestorbenen Tulpe herab|aʊx rœʃən ʃiːn diː bədɔøtʊŋ dɛs vʊndɜs tsuː ɑːnən, ziː byktə zɪç tsuː dɛɾ aɾmən ɡəʃtɔɾbənən tʊlpə hɛrap
027766|german|german|german/meisterfloh/meisterfloh_2183.wav|spectrograms/027766.npy|linear_spectrograms/027766.npy|Endlich erheiterten sich seine Züge, und er sprach ganz leutselig:|ɛntlɪç ɛɾhaɪtɜtən zɪç zaɪnə tsyːɡə, ʊnt ɛɾ ʃpɾɑːx ɡants lɔøtzeːlɪç:
027693|german|german|german/meisterfloh/meisterfloh_2110.wav|spectrograms/027693.npy|linear_spectrograms/027693.npy|Blumen und ein schwarzes Ding, das beinahe anzusehen war wie ein Stockknopf von schwarzem Horn.|blʊmən ʊnt aɪn ʃvaɾtsəs dɪŋ, das baɪnɑːə antsuːzeːən vɑːɾ viː aɪn ʃtɔknɔpf fɔn ʃvaɾtsəm hɔɾn.
025653|german|german|german/meisterfloh/meisterfloh_0070.wav|spectrograms/025653.npy|linear_spectrograms/025653.npy|Die Nähe eines Frauenzimmers trieb ihm Schweißtropfen auf die Stirne, und wurde er vollends von einem jungen genugsam hübschen Mädchen angeredet,|diː nɛːə aɪnəs fraʊəntsɪmɜs tɾiːp iːm ʃvaɪstɾɔpfən aʊf diː ʃtɪɾnə, ʊnt v??də ɛɾ fɔlɛnts fɔn aɪnəm jʊŋən ɡənʊɡzɑːm hypʃən mɛːdçən anɡəreːdət,
025554|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2598.wav|spectrograms/025554.npy|linear_spectrograms/025554.npy|die weiß ist wie der Abendschnee am Hirayama, zur Frau zu holen? fragten sich seine Freunde verwundert. Aber niemand lachte.|diː vaɪs ɪst viː dɛɾ ɑːbəntʃneː am hiːraɪɑmɑː, tsuːɾ fraʊ tsuː hoːlən? frɑːktən zɪç zaɪnə frɔøndə fɛɾvʊndɜt. ɑːbɜ niːmant laxtə. --
024046|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1090.wav|spectrograms/024046.npy|linear_spectrograms/024046.npy|Aber die größte Strafe dieser Vermessenen ist, daß solche jählings Versunkenen nie mehr geboren werden können,|ɑːbɜ diː ɡɾœstə ʃtɾɑːfə diːzɜ fɛɾmɛsənən ɪst, das zɔlçə jɛːlɪŋs fɛɾzʊnkənən niː meːɾ ɡəboːrən vɛɾdən kœnən,
023098|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0142.wav|spectrograms/023098.npy|linear_spectrograms/023098.npy|so wie ihr Gesicht im Schoß des Mannes das Spiegelbild des geliebten Gesichtes geworden war.|zoː viː iːɾ ɡəzɪçt ɪm ʃoːs dɛs manəs das ʃpiːɡəlbɪlt dɛs ɡəliːptən ɡəzɪçtəs ɡəvɔɾdən vɑːɾ.
027757|german|german|german/meisterfloh/meisterfloh_2174.wav|spectrograms/027757.npy|linear_spectrograms/027757.npy|Indessen waren auch zwei ehrsame Bürgersleute aus der Stube getreten, die den Herrn George Pepusch ebenfalls kannten|ɪndɛsən vɑːrən aʊx tsvaɪ eːɾzɑːmə byɾɡɜslɔøtə aʊs dɛɾ ʃtuːbə ɡətɾeːtən, diː deːn hɛɾn dʒɔːɾtʃ peːpʊʃ eːbənfals kantən
027887|german|german|german/meisterfloh/meisterfloh_2304.wav|spectrograms/027887.npy|linear_spectrograms/027887.npy|und zum Herrn Peregrinus Tyß wurde. Ihr seid im Besitz eines Talismans, ohne es zu wissen.|ʊnt tsʊm hɛɾn peːrɛɡɾiːnʊs tyːs v??də. iːɾ zaɪt ɪm bəzɪts aɪnəs tɑlɪsmɑːns, oːnə ɛs tsuː vɪsən.
026512|german|german|german/meisterfloh/meisterfloh_0929.wav|spectrograms/026512.npy|linear_spectrograms/026512.npy|So war auch ich von meinem Volk geliebt, ja angebetet, mein Meistertum hätte mich auf die höchste Stufe des Glücks bringen können,|zoː vɑːɾ aʊx ɪç fɔn maɪnəm fɔlk ɡəliːpt, jɑː anɡeːbeːtət, maɪn maɪstɜtuːm hɛtə mɪç aʊf diː hœkstə ʃtuːfə dɛs ɡlyks bɾɪŋən kœnən,
028193|german|german|german/meisterfloh/meisterfloh_2610.wav|spectrograms/028193.npy|linear_spectrograms/028193.npy|gehen; als er indessen bei Swammerdamms Zimmer vorbeikam, wurde die Türe weit geöffnet,|ɡeːən; als ɛɾ ɪndɛsən baɪ svamɜdams tsɪmɜ foːɾbaɪkɑːm, v??də diː tyːrə vaɪt ɡəœfnət,
025945|german|german|german/meisterfloh/meisterfloh_0362.wav|spectrograms/025945.npy|linear_spectrograms/025945.npy|und erhalte mir mein bißchen Verstand! Herr Tyß ahnte nicht, daß alles, was bis jetzt geschehen, nur das Vorspiel des|ʊnt ɛɾhaltə miːɾ maɪn biːsçən fɛɾʃtant!  hɛɾ tyːs ɑːntə nɪçt, das aləs, vas bɪs jɛtst ɡəʃeːən, nuːɾ das foːɾʃpiːl dɛs
024543|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1587.wav|spectrograms/024543.npy|linear_spectrograms/024543.npy|wie wenn man ein Streichholzflämmchen an einen Schleier hält.|viː vɛn man aɪn ʃtɾaɪçhɔltsflɛmçən an aɪnən ʃlaɪɜ hɛlt.
027778|german|german|german/meisterfloh/meisterfloh_2195.wav|spectrograms/027778.npy|linear_spectrograms/027778.npy|um sie der Distel Zeherit abspenstig zu machen. Das ist nun die albernste Torheit,|ʊm ziː dɛɾ dɪstəl tseːeːrɪt apʃpɛnstɪç tsuː maxən. das ɪst nuːn diː albɜnstə tɔɾhaɪt,
026765|german|german|german/meisterfloh/meisterfloh_1182.wav|spectrograms/026765.npy|linear_spectrograms/026765.npy|er weiter nichts sagen konnte, als daß Dörtje Elverdink ein ganz liebenswürdiges, anmutiges Püppchen sei. Da|ɛɾ vaɪtɜ nɪçts zɑːɡən kɔntə, als das dœɾtjə ɛlfɜdɪŋk aɪn ɡants liːbənsvyɾdɪɡəs, anmuːtɪɡəs pypçən zaɪ. dɑː
030208|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1543.wav|spectrograms/030208.npy|linear_spectrograms/030208.npy|Die Blicke, womit er aber Aurelien zu betrachten begann, erfüllten sie mit unheimlichem Grauen,|diː blɪkə, voːmɪt ɛɾ ɑːbɜ aʊrɛlɪən tsuː bətɾaxtən bəɡan, ɛɾfyltən ziː mɪt ʊnhaɪmlɪçəm ɡɾaʊən,
023485|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0529.wav|spectrograms/023485.npy|linear_spectrograms/023485.npy|Aber ihre Stimme war vor Schreck nicht mehr ihre Stimme, und das Rascheln der Seide ihrer Ärmel war lauter als ihre Sprache.|ɑːbɜ iːrə ʃtɪmə vɑːɾ fɔɾ ʃrɛk nɪçt meːɾ iːrə ʃtɪmə, ʊnt das raʃəln dɛɾ zaɪdə iːrɜ ɛɾməl vɑːɾ laʊtɜ als iːrə ʃpɾɑːxə.
024536|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1580.wav|spectrograms/024536.npy|linear_spectrograms/024536.npy|wir hätten eben in einem der kleinen Gemächer, im ersten Stock des Teehauses, auf den geglätteten Strohmatten des Fußbodens,|viːɾ hɛtən eːbən ɪn aɪnəm dɛɾ klaɪnən ɡəmɛçɜ, ɪm eːɾstən ʃtɔk dɛs teːhaʊzəs, aʊf deːn ɡəɡlɛtətən ʃtɾoːmatən dɛs fʊsboːdəns,
027648|german|german|german/meisterfloh/meisterfloh_2065.wav|spectrograms/027648.npy|linear_spectrograms/027648.npy|Vergnüglicher Kampf bekannter Leute im Zimmer Leuwenhoeks. Alle Vorübergehende blieben stehen, reckten die Hälse|fɛɾɡənyːklɪçɜ kampf bəkantɜ lɔøtə ɪm tsɪmɜ lɔøvənhøːks. alə foːryːbɜɡeːəndə bliːbən ʃteːən, rɛktən diː hɛlzə
028446|german|german|german/meisterfloh/meisterfloh_2863.wav|spectrograms/028446.npy|linear_spectrograms/028446.npy|Dies war nun die genügende Ursache, warum Herr Peregrinus Tyß ganz unwillig das Fenster zuwarf, so daß die Scheiben klirrten.|diːs vɑːɾ nuːn diː ɡənyːɡəndə ??zaxə, vɑːrʊm hɛɾ peːrɛɡɾiːnʊs tyːs ɡants ʊnvɪlɪç das fɛnstɜ tsuːvaɾf, zoː das diː ʃaɪbən klɪɾtən.
027007|german|german|german/meisterfloh/meisterfloh_1424.wav|spectrograms/027007.npy|linear_spectrograms/027007.npy|unerachtet ich dabei an niemanden weniger denke, als an mich selbst, gehässige Selbstsucht,|ʊnɛɾaxtət ɪç dɑːbaɪ an niːmandən veːnɪɡɜ dɛŋkə, als an mɪç zɛlpst, ɡəhɛsɪɡə zɛlpstzuːxt,
025058|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2102.wav|spectrograms/025058.npy|linear_spectrograms/025058.npy|mit Bäumen, Schilf, Kranichen, Drachen und Wolken geschmückt.|mɪt bɔømən, ʃɪlf, kɾɑnɪçən, dɾaxən ʊnt vɔlkən ɡəʃmykt.
026125|german|german|german/meisterfloh/meisterfloh_0542.wav|spectrograms/026125.npy|linear_spectrograms/026125.npy|Will es mir auch zu weilen nicht recht in den Kopf, daß ich wirklich jener Anton van Leuwenhoek bin, den man in Delft begraben,|vɪl ɛs miːɾ aʊx tsuː vaɪlən nɪçt rɛçt ɪn deːn kɔpf, das ɪç vɪɾklɪç jeːnɜ antoːn vɑːn lɔøvənhøːk bɪn, deːn man ɪn dɛlft bəɡɾɑːbən,
026616|german|german|german/meisterfloh/meisterfloh_1033.wav|spectrograms/026616.npy|linear_spectrograms/026616.npy|oder der bösen falschen Verlockung eines verführerischen Wesens zu widerstehen und so|oːdɜ dɛɾ bøːzən falʃən fɛɾlɔkʊŋ aɪnəs fɛɾfyːrərɪʃən veːzəns tsuː viːdɜʃteːən ʊnt zoː
025521|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2565.wav|spectrograms/025521.npy|linear_spectrograms/025521.npy|Und unter der Türe sah die alte gerettete Dame die Flügel einer riesigen silbernen Windmühle;|ʊnt ʊntɜ dɛɾ tyːrə zɑː diː altə ɡərɛtətə dɑːmə diː flyːɡəl aɪnɜ riːzɪɡən zɪlbɜnən vɪndmyːlə;
026467|german|german|german/meisterfloh/meisterfloh_0884.wav|spectrograms/026467.npy|linear_spectrograms/026467.npy|sagt mir nur erst, wer Ihr seid, guter unbekannter Freund, das übrige wird sich denn wohl finden.|zɑːkt miːɾ nuːɾ eːɾst, veːɾ iːɾ zaɪt, ɡuːtɜ ʊnbəkantɜ frɔønt, das yːbɾɪɡə vɪɾt zɪç dɛn voːl fɪndən.
029502|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0837.wav|spectrograms/029502.npy|linear_spectrograms/029502.npy|Da schritt eben ein großer Mann vor ihm hindurch. Elis glaubte den alten Bergmann erkannt zu haben|dɑː ʃrɪt eːbən aɪn ɡɾoːsɜ man fɔɾ iːm hɪnd??ç. eːlɪs ɡlaʊptə deːn altən bɛɾɡman ɛɾkant tsuː hɑːbən
023463|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0507.wav|spectrograms/023463.npy|linear_spectrograms/023463.npy|und sah nur mit offenen Augen zu, daß man ihn in ein Boot legte.|ʊnt zɑː nuːɾ mɪt ɔfənən aʊɡən tsuː, das man iːn ɪn aɪn boːt leːktə.
025644|german|german|german/meisterfloh/meisterfloh_0061.wav|spectrograms/025644.npy|linear_spectrograms/025644.npy|als Herr Peregrinus Tyß außerdem, daß er wie gesagt, ein Mann von feinem Ansehen war, ein sehr beträchtliches Vermögen besaß,|als hɛɾ peːrɛɡɾiːnʊs tyːs aʊsɜdeːm, das ɛɾ viː ɡəzɑːkt, aɪn man fɔn faɪnəm anzeːən vɑːɾ, aɪn zeːɾ bətɾɛçtlɪçəs fɛɾmøːɡən bəzɑːs,
027164|german|german|german/meisterfloh/meisterfloh_1581.wav|spectrograms/027164.npy|linear_spectrograms/027164.npy|Sie lachte laut auf und rief wiederum dazwischen: Was man nicht alles erlebt! Wundersam|ziː laxtə laʊt aʊf ʊnt riːf viːdɜʊm datsvɪʃən: vas man nɪçt aləs ɛɾleːpt! vʊndɜzɑːm 
025934|german|german|german/meisterfloh/meisterfloh_0351.wav|spectrograms/025934.npy|linear_spectrograms/025934.npy|vollends, als drehe sich in seinem Kopfe eine Windmühle. Der Buchbinder vermochte, als nun die fremde Dame von ihm, seiner Frau und|fɔlɛnts, als dɾeːə zɪç ɪn zaɪnəm kɔpfə aɪnə vɪndmyːlə. dɛɾ bʊxbɪndɜ fɛɾmɔxtə, als nuːn diː frɛmdə dɑːmə fɔn iːm, zaɪnɜ fraʊ ʊnt
028772|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0107.wav|spectrograms/028772.npy|linear_spectrograms/028772.npy|daß nur der Nachhall irgendeines feindlichen Ereignisses gerade heute in deiner Seele stärker nachtönt als sonst.|das nuːɾ dɛɾ naxhal ɪɾɡəndaɪnəs faɪntlɪçən ɛɾaɪɡnɪsəs ɡərɑːdə hɔøtə ɪn daɪnɜ zeːlə ʃtɛɾkɜ naxtœnt als zɔnst.
028222|german|german|german/meisterfloh/meisterfloh_2639.wav|spectrograms/028222.npy|linear_spectrograms/028222.npy|Zindel und unheimlicher Wirtschaft verbanden sich von selbst miteinander, so wie ein Traum das Heterogenste vereint|tsɪndəl ʊnt ʊnhaɪmlɪçɜ vɪɾtʃaft fɛɾbandən zɪç fɔn zɛlpst mɪtaɪnandɜ, zoː viː aɪn tɾaʊm das heːteːroːɡənstə fɛɾaɪnt
025756|german|german|german/meisterfloh/meisterfloh_0173.wav|spectrograms/025756.npy|linear_spectrograms/025756.npy|und nicht begreifen konnte, warum ihm der Vater durchaus ein bestimmtes Geschäft aufbürden wollte.|ʊnt nɪçt bəɡɾaɪfən kɔntə, vɑːrʊm iːm dɛɾ fɑːtɜ d??çaʊs aɪn bəʃtɪmtəs ɡəʃɛft aʊfbyɾdən vɔltə.
028037|german|german|german/meisterfloh/meisterfloh_2454.wav|spectrograms/028037.npy|linear_spectrograms/028037.npy|Mit wilder entsetzlicher Gebärde sprangen sie los auf die Kleine, und der Bartscherer hatte sie schon bei der Schulter gepackt,|mɪt vɪldɜ ɛntzɛtslɪçɜ ɡəbɛɾdə ʃpɾaŋən ziː loːs aʊf diː klaɪnə, ʊnt dɛɾ baɾtʃərɜ hatə ziː ʃoːn baɪ dɛɾ ʃʊltɜ ɡəpakt,
026629|german|german|german/meisterfloh/meisterfloh_1046.wav|spectrograms/026629.npy|linear_spectrograms/026629.npy|nun bin ich ganz getröstet, ganz beruhigt. Habe ich auch keine Hand Euch darzureichen,|nuːn bɪn ɪç ɡants ɡətɾœstət, ɡants bəruːɪçt. hɑːbə ɪç aʊx kaɪnə hant ɔøç daɾtsuːraɪçən,
025191|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2235.wav|spectrograms/025191.npy|linear_spectrograms/025191.npy|Es waren die beiden Schauspieler Kutsuma und Okuro, die mit der Sada-Yakko-Truppe eine Europa-Tournee unternommen hatten|ɛs vɑːrən diː baɪdən ʃaʊʃpiːlɜ kʊtzuːmɑː ʊnt oːkuːroː, diː mɪt dɛɾ zɑdɑː jakoː tɾʊpə aɪnə ɔøroːpɑː tuːɾneː ʊntɜnɔmən hatən
026446|german|german|german/meisterfloh/meisterfloh_0863.wav|spectrograms/026446.npy|linear_spectrograms/026446.npy|in dem Vogelkopf staken ein Paar runde glänzende Augen,|ɪn deːm foːɡəlkɔpf ʃtɑːkən aɪn pɑːɾ rʊndə ɡlɛntsəndə aʊɡən,
028051|german|german|german/meisterfloh/meisterfloh_2468.wav|spectrograms/028051.npy|linear_spectrograms/028051.npy|aufs neue alle Künste der feinsten Koketterie anwandte, um ihn in ihr Netz zu verlocken.|aʊfs nɔøə alə kyːnstə dɛɾ faɪnstən koːkɛteːriː anvantə, ʊm iːn ɪn iːɾ nɛts tsuː fɛɾlɔkən.
026393|german|german|german/meisterfloh/meisterfloh_0810.wav|spectrograms/026393.npy|linear_spectrograms/026393.npy|wand sich aus Georgs Arm, riß das Fenster auf, warf dem Offizier ein Kußhändchen zu|vant zɪç aʊs ɡeːɔɾks aɾm, riːs das fɛnstɜ aʊf, vaɾf deːm ɔfiːtsiːɾ aɪn kʊshɛndçən tsuː
023939|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0983.wav|spectrograms/023939.npy|linear_spectrograms/023939.npy|fragte Ata-Mono die zwei Frauen, die ihm zunächst standen. O, Herr,|frɑːktə ɑtɑː moːnoː diː tsvaɪ fraʊən, diː iːm tsuːnɛçst ʃtandən. oː, hɛɾ,
025148|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2192.wav|spectrograms/025148.npy|linear_spectrograms/025148.npy|Jetzt neigt sich die Nacht ihrem Ende zu. Die elektrischen Lampen brennen noch, aber der Himmel wird schon blau,|jɛtst naɪkt zɪç diː naxt iːrəm ɛndə tsuː. diː eːlɛktɾɪʃən lampən bɾɛnən nɔx, ɑːbɜ dɛɾ hɪməl vɪɾt ʃoːn blaʊ,
